X Y |E| dxE dyE 
25 74 0.194853 0.179486 0.0758441
25 75 0.194882 0.177335 0.0808172
25 76 0.194924 0.174931 0.0859918
25 77 0.194978 0.172247 0.0913648
25 78 0.195048 0.169258 0.09693
25 79 0.195133 0.165934 0.102678
25 80 0.195234 0.162246 0.108594
25 81 0.195354 0.158164 0.11466
25 82 0.19549 0.153658 0.120853
25 83 0.195642 0.148698 0.127141
25 84 0.195809 0.143253 0.13349
25 85 0.195987 0.137299 0.139857
25 86 0.196172 0.13081 0.146193
25 87 0.196359 0.123767 0.152442
25 88 0.19654 0.116157 0.158542
25 89 0.196708 0.107973 0.164426
25 90 0.196853 0.0992151 0.170022
25 91 0.196966 0.0898951 0.175255
25 92 0.197036 0.0800341 0.18005
25 93 0.197056 0.0696647 0.184331
25 94 0.197018 0.0588311 0.188029
25 95 0.196916 0.0475891 0.191079
25 96 0.196747 0.0360052 0.193424
25 97 0.196512 0.0241556 0.195022
25 98 0.196216 0.0121241 0.195841
25 99 0 0 0
26 0 0.182365 0 -0.182365
26 1 0.182055 0.0113807 -0.181699
26 2 0.181766 0.0226829 -0.180345
26 3 0.181508 0.0338295 -0.178328
26 4 0.181292 0.0447479 -0.175683
26 5 0.181128 0.0553716 -0.172457
26 6 0.181024 0.0656419 -0.168704
26 7 0.180985 0.0755085 -0.164482
26 8 0.181015 0.084931 -0.159854
26 9 0.181114 0.0938782 -0.154885
26 10 0.181281 0.102329 -0.149639
26 11 0.181512 0.110269 -0.144178
26 12 0.1818 0.117696 -0.138561
26 13 0.18214 0.124611 -0.132842
26 14 0.182524 0.131025 -0.127073
26 15 0.182944 0.13695 -0.121298
26 16 0.183391 0.142405 -0.115555
26 17 0.183858 0.147412 -0.109879
26 18 0.184337 0.151994 -0.104298
26 19 0.184823 0.156176 -0.0988355
26 20 0.185309 0.159985 -0.0935104
26 21 0.18579 0.163445 -0.0883373
26 22 0.186262 0.166584 -0.0833268
26 23 0.186721 0.169425 -0.0784865
26 24 0.187166 0.171993 -0.0738208
26 25 0.187593 0.17431 -0.0693318
26 26 0.188001 0.176399 -0.0650193
26 27 0.188388 0.17828 -0.0608813
26 28 0.188756 0.179971 -0.0569142
26 29 0.189102 0.181489 -0.0531135
26 30 0.189427 0.182852 -0.0494734
26 31 0.189731 0.184073 -0.0459873
26 32 0.190014 0.185166 -0.0426482
26 33 0.190278 0.186144 -0.0394485
26 34 0.190521 0.187016 -0.0363802
26 35 0.190746 0.187793 -0.0334352
26 36 0.190953 0.188485 -0.0306049
26 37 0.191142 0.189098 -0.0278811
26 38 0.191315 0.18964 -0.0252552
26 39 0.191471 0.190118 -0.0227186
26 40 0.191612 0.190537 -0.0202629
26 41 0.191738 0.190902 -0.0178796
26 42 0.191849 0.191217 -0.0155603
26 43 0.191947 0.191486 -0.0132967
26 44 0.192032 0.191712 -0.0110804
26 45 0.192105 0.191898 -0.00890335
26 46 0.192165 0.192046 -0.00675728
26 47 0.192213 0.192157 -0.0046341
26 48 0.192249 0.192233 -0.00252575
26 49 0.192274 0.192274 -0.000424192
26 50 0.192289 0.192281 0.00167861
26 51 0.192292 0.192254 0.00379069
26 52 0.192284 0.192193 0.00592007
26 53 0.192266 0.192096 0.00807482
26 54 0.192237 0.191963 0.010263
26 55 0.192198 0.191791 0.0124929
26 56 0.192148 0.191579 0.0147725
26 57 0.192087 0.191324 0.0171102
26 58 0.192016 0.191022 0.0195143
26 59 0.191935 0.19067 0.0219931
26 60 0.191842 0.190264 0.0245551
26 61 0.191739 0.189798 0.0272087
26 62 0.191625 0.189268 0.0299624
26 63 0.1915 0.188666 0.0328248
26 64 0.191365 0.187986 0.0358041
26 65 0.191219 0.187219 0.0389088
26 66 0.191063 0.186356 0.0421469
26 67 0.190896 0.185388 0.0455264
26 68 0.19072 0.184303 0.0490547
26 69 0.190535 0.18309 0.0527391
26 70 0.19034 0.181735 0.0565858
26 71 0.190138 0.180222 0.0606006
26 72 0.189929 0.178537 0.064788
26 73 0.189713 0.176661 0.0691515
26 74 0.189493 0.174576 0.073693
26 75 0.189268 0.172261 0.0784126
26 76 0.189042 0.169695 0.0833082
26 77 0.188814 0.166855 0.0883753
26 78 0.188588 0.163717 0.0936062
26 79 0.188364 0.160255 0.0989902
26 80 0.188143 0.156445 0.104513
26 81 0.187928 0.152259 0.110154
26 82 0.187719 0.147673 0.115892
26 83 0.187516 0.142661 0.121697
26 84 0.18732 0.137199 0.127536
26 85 0.187131 0.131266 0.133368
26 86 0.186946 0.124844 0.13915
26 87 0.186765 0.117919 0.144832
26 88 0.186583 0.110481 0.150357
26 89 0.186398 0.102527 0.155668
26 90 0.186206 0.0940628 0.160702
26 91 0.186003 0.0851004 0.165394
26 92 0.185785 0.0756614 0.16968
26 93 0.185548 0.0657768 0.173498
26 94 0.185291 0.0554874 0.176787
26 95 0.185012 0.0448432 0.179495
26 96 0.184713 0.0339029 0.181575
26 97 0.184397 0.0227331 0.18299
26 98 0.18407 0.0114065 0.183717
26 99 0 0 0
27 0 0.170984 0 -0.170984
27 1 0.170735 0.0107366 -0.170397
27 2 0.170547 0.0214055 -0.169198
27 3 0.170429 0.0319399 -0.167409
27 4 0.170387 0.0422764 -0.165059
27 5 0.170428 0.0523566 -0.162187
27 6 0.170555 0.0621285 -0.158837
27 7 0.17077 0.071547 -0.155059
27 8 0.171071 0.0805749 -0.150907
27 9 0.171454 0.0891828 -0.146435
27 10 0.171916 0.0973494 -0.141698
27 11 0.172449 0.105061 -0.136751
27 12 0.173044 0.11231 -0.131645
27 13 0.173691 0.119098 -0.126429
27 14 0.174382 0.125428 -0.121148
27 15 0.175106 0.131312 -0.115842
27 16 0.175854 0.136762 -0.110548
27 17 0.176616 0.141795 -0.105297
27 18 0.177385 0.146432 -0.100116
27 19 0.178152 0.150691 -0.095027
27 20 0.178911 0.154597 -0.0900498
27 21 0.179656 0.158169 -0.0851989
27 22 0.180383 0.161432 -0.0804857
27 23 0.181088 0.164406 -0.0759186
27 24 0.181768 0.167113 -0.0715032
27 25 0.18242 0.169574 -0.0672429
27 26 0.183042 0.171808 -0.0631387
27 27 0.183634 0.173833 -0.0591903
27 28 0.184195 0.175668 -0.0553955
27 29 0.184724 0.177327 -0.0517509
27 30 0.185222 0.178826 -0.0482522
27 31 0.185689 0.18018 -0.0448942
27 32 0.186125 0.1814 -0.0416711
27 33 0.186531 0.182498 -0.0385762
27 34 0.186908 0.183485 -0.0356029
27 35 0.187256 0.184371 -0.0327438
27 36 0.187577 0.185164 -0.0299916
27 37 0.187871 0.185872 -0.0273387
27 38 0.18814 0.186502 -0.0247773
27 39 0.188384 0.18706 -0.0222997
27 40 0.188604 0.187552 -0.019898
27 41 0.188801 0.187982 -0.0175645
27 42 0.188976 0.188356 -0.0152913
27 43 0.189129 0.188677 -0.0130706
27 44 0.189261 0.188947 -0.0108947
27 45 0.189373 0.18917 -0.00875576
27 46 0.189464 0.189348 -0.00664619
27 47 0.189537 0.189482 -0.00455829
27 48 0.18959 0.189574 -0.0024844
27 49 0.189624 0.189624 -0.000416907
27 50 0.18964 0.189633 0.00165181
27 51 0.189638 0.189601 0.00372937
27 52 0.189617 0.189528 0.00582339
27 53 0.189578 0.189412 0.0079415
27 54 0.189521 0.189252 0.0100914
27 55 0.189445 0.189047 0.0122807
27 56 0.189351 0.188794 0.0145171
27 57 0.189239 0.188491 0.0168084
27 58 0.189107 0.188134 0.0191624
27 59 0.188956 0.187719 0.0215868
27 60 0.188787 0.187243 0.0240895
27 61 0.188597 0.186701 0.0266781
27 62 0.188388 0.186086 0.0293605
27 63 0.188158 0.185392 0.0321443
27 64 0.187908 0.184613 0.0350371
27 65 0.187638 0.18374 0.0380463
27 66 0.187347 0.182765 0.0411789
27 67 0.187035 0.181679 0.0444418
27 68 0.186703 0.180469 0.0478414
27 69 0.18635 0.179126 0.0513836
27 70 0.185976 0.177635 0.0550734
27 71 0.185583 0.175983 0.0589152
27 72 0.185171 0.174156 0.0629122
27 73 0.18474 0.172136 0.0670664
27 74 0.184291 0.169907 0.0713783
27 75 0.183827 0.16745 0.0758467
27 76 0.183347 0.164745 0.0804682
27 77 0.182854 0.161772 0.085237
27 78 0.18235 0.15851 0.0901447
27 79 0.181836 0.154936 0.0951797
27 80 0.181314 0.151028 0.100327
27 81 0.180788 0.146764 0.105568
27 82 0.180258 0.142122 0.11088
27 83 0.179728 0.137081 0.116235
27 84 0.179198 0.131623 0.121603
27 85 0.178671 0.12573 0.126946
27 86 0.178149 0.119388 0.132225
27 87 0.177632 0.112588 0.137394
27 88 0.177122 0.105324 0.142404
27 89 0.176619 0.0975969 0.147204
27 90 0.176123 0.0894128 0.151739
27 91 0.175637 0.0807858 0.155955
27 92 0.17516 0.0717372 0.159796
27 93 0.174694 0.0622964 0.163208
27 94 0.174241 0.0525006 0.166143
27 95 0.173804 0.0423948 0.168555
27 96 0.173389 0.0320311 0.170405
27 97 0.173001 0.0214679 0.171664
27 98 0.172646 0.0107686 0.17231
27 99 0 0 0
28 0 0.160247 0 -0.160247
28 1 0.160051 0.0101619 -0.159728
28 2 0.159953 0.0202651 -0.158664
28 3 0.159959 0.0302512 -0.157073
28 4 0.160074 0.0400648 -0.154979
28 5 0.160299 0.0496545 -0.152415
28 6 0.160636 0.0589737 -0.149418
28 7 0.16108 0.0679821 -0.146031
28 8 0.161627 0.0766453 -0.142299
28 9 0.162272 0.0849361 -0.138268
28 10 0.163004 0.0928334 -0.133986
28 11 0.163815 0.100323 -0.129501
28 12 0.164692 0.107396 -0.124858
28 13 0.165624 0.114051 -0.120099
28 14 0.1666 0.120289 -0.115265
28 15 0.167607 0.126118 -0.110392
28 16 0.168635 0.131546 -0.105515
28 17 0.169673 0.136588 -0.100661
28 18 0.170711 0.141259 -0.0958557
28 19 0.171742 0.145575 -0.0911218
28 20 0.172757 0.149555 -0.0864771
28 21 0.173751 0.153218 -0.0819364
28 22 0.174718 0.156583 -0.0775115
28 23 0.175654 0.15967 -0.0732114
28 24 0.176556 0.162496 -0.0690424
28 25 0.17742 0.165081 -0.065009
28 26 0.178246 0.167442 -0.0611133
28 27 0.179031 0.169595 -0.057356
28 28 0.179776 0.171557 -0.0537361
28 29 0.180479 0.173342 -0.0502514
28 30 0.181142 0.174965 -0.0468988
28 31 0.181763 0.176438 -0.0436742
28 32 0.182345 0.177774 -0.0405728
28 33 0.182888 0.178983 -0.0375891
28 34 0.183392 0.180076 -0.0347172
28 35 0.183859 0.181061 -0.031951
28 36 0.18429 0.181948 -0.0292838
28 37 0.184685 0.182744 -0.0267088
28 38 0.185047 0.183455 -0.0242191
28 39 0.185375 0.184088 -0.0218077
28 40 0.185671 0.184648 -0.0194673
28 41 0.185937 0.185141 -0.0171907
28 42 0.186172 0.185569 -0.0149708
28 43 0.186378 0.185938 -0.0128002
28 44 0.186556 0.18625 -0.0106717
28 45 0.186706 0.186508 -0.00857808
28 46 0.186828 0.186714 -0.00651209
28 47 0.186924 0.18687 -0.0044665
28 48 0.186993 0.186977 -0.00243412
28 49 0.187036 0.187036 -0.000407723
28 50 0.187054 0.187047 0.00161987
28 51 0.187046 0.18701 0.00365586
28 52 0.187013 0.186925 0.00570743
28 53 0.186953 0.186791 0.0077818
28 54 0.186869 0.186607 0.00988617
28 55 0.186758 0.18637 0.0120278
28 56 0.186621 0.186079 0.0142138
28 57 0.186458 0.185731 0.0164515
28 58 0.186268 0.185322 0.0187481
28 59 0.186051 0.18485 0.0211108
28 60 0.185806 0.184308 0.0235468
28 61 0.185534 0.183694 0.0260632
28 62 0.185232 0.183001 0.028667
28 63 0.184902 0.182222 0.0313652
28 64 0.184542 0.181352 0.0341645
28 65 0.184152 0.180382 0.0370713
28 66 0.183732 0.179304 0.0400921
28 67 0.18328 0.178108 0.0432324
28 68 0.182798 0.176786 0.0464978
28 69 0.182285 0.175324 0.0498929
28 70 0.18174 0.173711 0.0534218
28 71 0.181165 0.171935 0.0570877
28 72 0.180559 0.169982 0.0608926
28 73 0.179924 0.167835 0.0648373
28 74 0.179259 0.16548 0.0689212
28 75 0.178567 0.1629 0.0731419
28 76 0.177848 0.160076 0.0774952
28 77 0.177104 0.156991 0.0819745
28 78 0.176339 0.153626 0.0865706
28 79 0.175553 0.149961 0.0912718
28 80 0.17475 0.145977 0.0960631
28 81 0.173933 0.141656 0.100926
28 82 0.173105 0.136979 0.105839
28 83 0.172269 0.131929 0.110777
28 84 0.171431 0.12649 0.11571
28 85 0.170593 0.12065 0.120605
28 86 0.169759 0.114398 0.125425
28 87 0.168935 0.107728 0.13013
28 88 0.168124 0.100637 0.134676
28 89 0.16733 0.0931287 0.13902
28 90 0.166559 0.0852104 0.143112
28 91 0.165815 0.0768968 0.146906
28 92 0.165103 0.0682088 0.150355
28 93 0.164429 0.0591738 0.153413
28 94 0.163799 0.049826 0.156037
28 95 0.16322 0.0402059 0.158191
28 96 0.162699 0.0303598 0.159842
28 97 0.162244 0.0203394 0.160964
28 98 0.161863 0.0102 0.161542
28 99 0 0 0
29 0 0.150085 0 -0.150085
29 1 0.149936 0.00964777 -0.149625
29 2 0.149918 0.0192444 -0.148678
29 3 0.150037 0.0287387 -0.147259
29 4 0.150294 0.0380817 -0.145389
29 5 0.150688 0.0472279 -0.143096
29 6 0.151216 0.0561358 -0.14041
29 7 0.151872 0.0647689 -0.137368
29 8 0.152647 0.0730959 -0.134008
29 9 0.153533 0.081091 -0.130371
29 10 0.154516 0.0887342 -0.126497
29 11 0.155585 0.0960109 -0.122428
29 12 0.156725 0.102912 -0.118203
29 13 0.157923 0.109432 -0.113861
29 14 0.159165 0.115573 -0.109437
29 15 0.160437 0.121336 -0.104964
29 16 0.161727 0.126731 -0.100473
29 17 0.163023 0.131766 -0.09599
29 18 0.164315 0.136455 -0.0915394
29 19 0.165593 0.14081 -0.0871416
29 20 0.166849 0.144847 -0.082814
29 21 0.168077 0.148581 -0.0785713
29 22 0.16927 0.152031 -0.0744252
29 23 0.170424 0.155211 -0.070385
29 24 0.171536 0.158139 -0.0664577
29 25 0.172601 0.16083 -0.0626484
29 26 0.173619 0.163301 -0.05896
29 27 0.174588 0.165567 -0.0553941
29 28 0.175507 0.167642 -0.0519506
29 29 0.176376 0.16954 -0.0486285
29 30 0.177195 0.171274 -0.0454255
29 31 0.177965 0.172855 -0.0423385
29 32 0.178686 0.174296 -0.0393636
29 33 0.179359 0.175606 -0.0364964
29 34 0.179985 0.176795 -0.0337317
29 35 0.180565 0.177873 -0.0310643
29 36 0.181101 0.178846 -0.0284882
29 37 0.181593 0.179723 -0.0259976
29 38 0.182044 0.180509 -0.0235861
29 39 0.182453 0.181212 -0.0212474
29 40 0.182823 0.181836 -0.0189748
29 41 0.183154 0.182386 -0.0167619
29 42 0.183448 0.182866 -0.0146019
29 43 0.183705 0.18328 -0.012488
29 44 0.183926 0.183631 -0.0104137
29 45 0.184113 0.183922 -0.00837199
29 46 0.184265 0.184155 -0.00635622
29 47 0.184383 0.184332 -0.00435959
29 48 0.184468 0.184453 -0.00237534
29 49 0.18452 0.18452 -0.000396681
29 50 0.184539 0.184532 0.00158315
29 51 0.184526 0.184491 0.00357091
29 52 0.18448 0.184396 0.00557338
29 53 0.184401 0.184245 0.00759732
29 54 0.18429 0.184037 0.00964949
29 55 0.184145 0.183771 0.0117367
29 56 0.183967 0.183444 0.0138655
29 57 0.183756 0.183054 0.0160429
29 58 0.183509 0.182597 0.0182754
29 59 0.183228 0.18207 0.0205697
29 60 0.182912 0.181468 0.0229323
29 61 0.182559 0.180787 0.0253699
29 62 0.182169 0.180022 0.0278886
29 63 0.181742 0.179165 0.0304949
29 64 0.181276 0.178211 0.0331945
29 65 0.180771 0.177151 0.0359933
29 66 0.180227 0.175979 0.0388966
29 67 0.179642 0.174685 0.0419094
29 68 0.179017 0.173259 0.0450361
29 69 0.17835 0.171691 0.0482806
29 70 0.177643 0.169969 0.0516458
29 71 0.176894 0.168082 0.0551339
29 72 0.176104 0.166017 0.0587461
29 73 0.175274 0.163759 0.0624822
29 74 0.174404 0.161294 0.0663407
29 75 0.173496 0.158607 0.0703183
29 76 0.172551 0.155682 0.0744102
29 77 0.171571 0.152504 0.0786091
29 78 0.170559 0.149054 0.0829058
29 79 0.169518 0.145317 0.0872883
29 80 0.16845 0.141276 0.0917419
29 81 0.167361 0.136915 0.0962491
29 82 0.166254 0.132219 0.100789
29 83 0.165135 0.127174 0.105338
29 84 0.164008 0.121768 0.10987
29 85 0.162881 0.11599 0.114353
29 86 0.16176 0.109834 0.118754
29 87 0.16065 0.103296 0.123039
29 88 0.159561 0.0963749 0.127168
29 89 0.1585 0.0890761 0.131101
29 90 0.157474 0.0814086 0.134799
29 91 0.156493 0.0733869 0.138218
29 92 0.155565 0.0650313 0.14132
29 93 0.1547 0.0563673 0.144065
29 94 0.153907 0.0474262 0.146417
29 95 0.153196 0.0382447 0.148345
29 96 0.152576 0.0288642 0.149821
29 97 0.152059 0.0193303 0.150825
29 98 0.151652 0.00969179 0.151342
29 99 0 0 0
30 0 0.140438 0 -0.140438
30 1 0.140329 0.00918695 -0.140028
30 2 0.140385 0.0183291 -0.139184
30 3 0.140608 0.0273813 -0.137916
30 4 0.140996 0.0363003 -0.136243
30 5 0.141547 0.0450454 -0.134188
30 6 0.142253 0.0535795 -0.131777
30 7 0.143106 0.0618695 -0.129041
30 8 0.144095 0.0698868 -0.126013
30 9 0.145206 0.0776073 -0.122727
30 10 0.146426 0.0850117 -0.11922
30 11 0.147737 0.0920856 -0.115527
30 12 0.149125 0.098819 -0.111682
30 13 0.150572 0.105206 -0.10772
30 14 0.152064 0.111245 -0.103673
30 15 0.153586 0.116938 -0.0995693
30 16 0.155123 0.12229 -0.0954374
30 17 0.156663 0.127307 -0.0913018
30 18 0.158193 0.132 -0.0871844
30 19 0.159705 0.136379 -0.0831047
30 20 0.161189 0.140458 -0.0790792
30 21 0.162637 0.144248 -0.075122
30 22 0.164044 0.147766 -0.0712449
30 23 0.165405 0.151024 -0.0674572
30 24 0.166714 0.154038 -0.0637661
30 25 0.16797 0.156821 -0.0601772
30 26 0.169171 0.159388 -0.0566941
30 27 0.170314 0.161752 -0.053319
30 28 0.171398 0.163927 -0.0500527
30 29 0.172425 0.165925 -0.0468948
30 30 0.173393 0.167758 -0.043844
30 31 0.174303 0.169437 -0.0408979
30 32 0.175156 0.170972 -0.0380535
30 33 0.175953 0.172374 -0.0353071
30 34 0.176695 0.173652 -0.0326545
30 35 0.177384 0.174813 -0.030091
30 36 0.17802 0.175866 -0.0276117
30 37 0.178605 0.176817 -0.025211
30 38 0.179141 0.177673 -0.0228835
30 39 0.179628 0.17844 -0.0206235
30 40 0.180068 0.179123 -0.0184248
30 41 0.180463 0.179727 -0.0162816
30 42 0.180812 0.180255 -0.0141877
30 43 0.181118 0.180711 -0.0121368
30 44 0.181382 0.181099 -0.0101227
30 45 0.181603 0.181421 -0.00813917
30 46 0.181784 0.181679 -0.00617985
30 47 0.181924 0.181874 -0.00423841
30 48 0.182024 0.182009 -0.00230851
30 49 0.182084 0.182083 -0.000383828
30 50 0.182105 0.182098 0.00154199
30 51 0.182086 0.182053 0.00347529
30 52 0.182028 0.181947 0.00542241
30 53 0.181931 0.18178 0.00738967
30 54 0.181794 0.181551 0.00938339
30 55 0.181616 0.181258 0.0114099
30 56 0.181399 0.180898 0.0134754
30 57 0.18114 0.180468 0.0155861
30 58 0.18084 0.179967 0.0177483
30 59 0.180497 0.179389 0.019968
30 60 0.180112 0.178732 0.0222513
30 61 0.179682 0.177989 0.024604
30 62 0.179207 0.177157 0.027032
30 63 0.178687 0.176228 0.0295406
30 64 0.17812 0.175197 0.0321353
30 65 0.177505 0.174056 0.034821
30 66 0.176842 0.172798 0.0376023
30 67 0.17613 0.171414 0.0404835
30 68 0.175368 0.169895 0.0434681
30 69 0.174555 0.168231 0.046559
30 70 0.173692 0.166412 0.0497587
30 71 0.172778 0.164426 0.0530683
30 72 0.171814 0.162262 0.0564881
30 73 0.170799 0.159907 0.0600174
30 74 0.169735 0.157347 0.0636538
30 75 0.168622 0.154569 0.0673936
30 76 0.167463 0.151559 0.0712313
30 77 0.16626 0.148302 0.0751596
30 78 0.165016 0.144784 0.0791688
30 79 0.163733 0.140991 0.0832474
30 80 0.162417 0.136908 0.0873811
30 81 0.161072 0.132522 0.0915531
30 82 0.159703 0.127821 0.0957442
30 83 0.158317 0.122792 0.0999321
30 84 0.156921 0.117427 0.104092
30 85 0.155524 0.111719 0.108197
30 86 0.154132 0.105661 0.112216
30 87 0.152757 0.0992539 0.116118
30 88 0.151408 0.0924977 0.119869
30 89 0.150096 0.0853987 0.123434
30 90 0.148833 0.0779666 0.126777
30 91 0.14763 0.0702161 0.129863
30 92 0.1465 0.0621663 0.132656
30 93 0.145456 0.0538413 0.135124
30 94 0.144509 0.0452697 0.137236
30 95 0.143674 0.0364846 0.138964
30 96 0.142962 0.0275233 0.140287
30 97 0.142384 0.0184262 0.141187
30 98 0.141951 0.0092367 0.14165
30 99 0 0 0
31 0 0.131251 0 -0.131251
31 1 0.13118 0.0087733 -0.130886
31 2 0.131304 0.0175072 -0.130131
31 3 0.131623 0.0261617 -0.128997
31 4 0.132135 0.0346981 -0.127498
31 5 0.132834 0.0430802 -0.125654
31 6 0.133709 0.0512747 -0.123487
31 7 0.13475 0.0592513 -0.121024
31 8 0.135941 0.0669838 -0.118292
31 9 0.137267 0.0744498 -0.115323
31 10 0.13871 0.0816309 -0.112146
31 11 0.140252 0.0885129 -0.108793
31 12 0.141874 0.0950855 -0.105295
31 13 0.143559 0.101342 -0.101681
31 14 0.145289 0.107279 -0.0979797
31 15 0.147047 0.112898 -0.0942178
31 16 0.148818 0.118199 -0.09042
31 17 0.150589 0.12319 -0.086609
31 18 0.152346 0.127877 -0.0828052
31 19 0.154078 0.132269 -0.0790264
31 20 0.155778 0.136376 -0.0752884
31 21 0.157435 0.140209 -0.0716047
31 22 0.159044 0.143781 -0.0679867
31 23 0.1606 0.147103 -0.0644436
31 24 0.162097 0.150189 -0.0609829
31 25 0.163534 0.15305 -0.0576102
31 26 0.164907 0.1557 -0.0543297
31 27 0.166215 0.158151 -0.0511441
31 28 0.167457 0.160413 -0.0480548
31 29 0.168632 0.1625 -0.045062
31 30 0.169742 0.164421 -0.042165
31 31 0.170786 0.166188 -0.0393623
31 32 0.171765 0.167809 -0.0366516
31 33 0.17268 0.169294 -0.0340297
31 34 0.173533 0.170651 -0.0314933
31 35 0.174324 0.171889 -0.0290383
31 36 0.175056 0.173014 -0.0266604
31 37 0.17573 0.174034 -0.0243548
31 38 0.176347 0.174955 -0.0221166
31 39 0.176908 0.175781 -0.0199405
31 40 0.177416 0.176518 -0.0178213
31 41 0.177871 0.177172 -0.0157534
31 42 0.178274 0.177744 -0.0137312
31 43 0.178627 0.17824 -0.011749
31 44 0.178931 0.178662 -0.00980095
31 45 0.179186 0.179012 -0.00788133
31 46 0.179394 0.179294 -0.00598425
31 47 0.179554 0.179507 -0.0041038
31 48 0.179668 0.179654 -0.0022341
31 49 0.179736 0.179736 -0.000369218
31 50 0.179758 0.179752 0.00149676
31 51 0.179735 0.179703 0.00336975
31 52 0.179665 0.179589 0.00525567
31 53 0.17955 0.179407 0.00716041
31 54 0.179388 0.179158 0.00908985
31 55 0.17918 0.178839 0.0110498
31 56 0.178924 0.178448 0.0130462
31 57 0.178621 0.177983 0.0150846
31 58 0.178269 0.17744 0.0171708
31 59 0.177867 0.176816 0.0193104
31 60 0.177415 0.176106 0.0215088
31 61 0.176912 0.175307 0.0237714
31 62 0.176356 0.174413 0.0261033
31 63 0.175746 0.173419 0.0285095
31 64 0.175082 0.172317 0.0309946
31 65 0.174363 0.171102 0.0335629
31 66 0.173587 0.169766 0.0362184
31 67 0.172753 0.168301 0.0389646
31 68 0.17186 0.166698 0.0418043
31 69 0.170909 0.164949 0.0447399
31 70 0.169898 0.163043 0.0477729
31 71 0.168827 0.16097 0.0509039
31 72 0.167696 0.158719 0.0541326
31 73 0.166506 0.156278 0.0574575
31 74 0.165257 0.153636 0.0608759
31 75 0.163952 0.150781 0.0643835
31 76 0.16259 0.147699 0.0679747
31 77 0.161176 0.144378 0.0716418
31 78 0.159712 0.140806 0.0753756
31 79 0.158202 0.13697 0.0791645
31 80 0.15665 0.132858 0.0829951
31 81 0.155064 0.128458 0.0868515
31 82 0.153448 0.123762 0.0907157
31 83 0.151811 0.118759 0.0945672
31 84 0.150161 0.113442 0.0983834
31 85 0.148508 0.107806 0.102139
31 86 0.146862 0.101849 0.105808
31 87 0.145236 0.0955694 0.109362
31 88 0.143642 0.0889714 0.11277
31 89 0.142093 0.0820614 0.116002
31 90 0.140605 0.0748495 0.119026
31 91 0.139192 0.0673501 0.121813
31 92 0.13787 0.0595813 0.124331
31 93 0.136655 0.0515657 0.126552
31 94 0.135562 0.0433296 0.128451
31 95 0.134607 0.034903 0.130003
31 96 0.133804 0.0263194 0.13119
31 97 0.133167 0.0176151 0.131997
31 98 0.132707 0.00882858 0.132413
31 99 0 0 0
32 0 0.122477 0 -0.122477
32 1 0.122441 0.00840167 -0.122152
32 2 0.122629 0.0167685 -0.121477
32 3 0.123041 0.0250649 -0.120461
32 4 0.123671 0.0332562 -0.119116
32 5 0.124512 0.0413099 -0.117459
32 6 0.12555 0.0491957 -0.11551
32 7 0.126771 0.0568864 -0.113291
32 8 0.128158 0.0643576 -0.110826
32 9 0.12969 0.0715884 -0.108142
32 10 0.131349 0.0785615 -0.105264
32 11 0.133112 0.0852629 -0.102221
32 12 0.13496 0.0916821 -0.0990386
